tcp.srcport,tcp.dstport,tcp.flags,tcp.flags_numeric,tcp.window_size_value,type_f,type_n,series_id,instance_id
44600,8080,2,1,1024,0,1,1,1
44600,199,2,1,1024,0,1,1,2
44600,25,2,1,1024,0,1,1,3
44600,111,2,1,1024,0,1,1,4
44600,995,2,1,1024,0,1,1,5
44600,80,2,1,1024,0,1,1,6
44600,1025,2,1,1024,0,1,1,7
44600,23,2,1,1024,0,1,1,8
44600,143,2,1,1024,0,1,1,9
44600,554,2,1,1024,0,1,1,10
44600,443,2,1,1024,0,1,1,11
44600,139,2,1,1024,0,1,1,12
44600,22,2,1,1024,0,1,1,13
44600,1720,2,1,1024,0,1,1,14
44600,5900,2,1,1024,0,1,1,15
44600,993,2,1,1024,0,1,1,16
44600,1723,2,1,1024,0,1,1,17
44600,3389,2,1,1024,0,1,1,18
44600,3306,2,1,1024,0,1,1,19
44600,135,2,1,1024,0,1,1,20
44600,110,2,1,1024,0,1,1,21
44600,113,2,1,1024,0,1,1,22
44600,21,2,1,1024,0,1,1,23
44600,53,2,1,1024,0,1,1,24
44600,445,2,1,1024,0,1,1,25
44600,587,2,1,1024,0,1,1,26
44600,8888,2,1,1024,0,1,1,27
44600,8000,2,1,1024,0,1,1,28
44600,5631,2,1,1024,0,1,1,29
44600,9,2,1,1024,0,1,1,30
44600,2121,2,1,1024,0,1,1,31
44600,631,2,1,1024,0,1,1,32
44600,514,2,1,1024,0,1,1,33
44600,2717,2,1,1024,0,1,1,34
44600,5101,2,1,1024,0,1,1,35
44600,5000,2,1,1024,0,1,1,36
44600,6001,2,1,1024,0,1,1,37
44600,13,2,1,1024,0,1,1,38
44600,544,2,1,1024,0,1,1,39
44600,8081,2,1,1024,0,1,1,40
44600,179,2,1,1024,0,1,1,41
44600,444,2,1,1024,0,1,1,42
44600,26,2,1,1024,0,1,1,43
44600,1026,2,1,1024,0,1,1,44
44600,4899,2,1,1024,0,1,1,45
44600,49153,2,1,1024,0,1,1,46
44600,873,2,1,1024,0,1,1,47
44600,389,2,1,1024,0,1,1,48
44600,5666,2,1,1024,0,1,1,49
44600,106,2,1,1024,0,1,1,50
44600,49155,2,1,1024,0,1,1,51
44600,2001,2,1,1024,0,1,1,52
44600,49157,2,1,1024,0,1,1,53
44600,9100,2,1,1024,0,1,1,54
44600,543,2,1,1024,0,1,1,55
44600,3986,2,1,1024,0,1,1,56
44600,1755,2,1,1024,0,1,1,57
44600,37,2,1,1024,0,1,1,58
44600,10000,2,1,1024,0,1,1,59
44600,119,2,1,1024,0,1,1,60
44600,32768,2,1,1024,0,1,1,61
44600,7070,2,1,1024,0,1,1,62
44600,5800,2,1,1024,0,1,1,63
44600,5357,2,1,1024,0,1,1,64
44600,6646,2,1,1024,0,1,1,65
44600,1027,2,1,1024,0,1,1,66
44600,6000,2,1,1024,0,1,1,67
44600,513,2,1,1024,0,1,1,68
44600,81,2,1,1024,0,1,1,69
44600,7,2,1,1024,0,1,1,70
44600,515,2,1,1024,0,1,1,71
44600,49154,2,1,1024,0,1,1,72
44600,990,2,1,1024,0,1,1,73
44600,5009,2,1,1024,0,1,1,74
44600,5432,2,1,1024,0,1,1,75
44600,1433,2,1,1024,0,1,1,76
44600,2000,2,1,1024,0,1,1,77
44600,465,2,1,1024,0,1,1,78
44600,3128,2,1,1024,0,1,1,79
44600,8009,2,1,1024,0,1,1,80
44600,144,2,1,1024,0,1,1,81
44600,1028,2,1,1024,0,1,1,82
44600,2049,2,1,1024,0,1,1,83
44600,1110,2,1,1024,0,1,1,84
44600,8443,2,1,1024,0,1,1,85
44600,5190,2,1,1024,0,1,1,86
44600,8008,2,1,1024,0,1,1,87
44600,49156,2,1,1024,0,1,1,88
44600,1029,2,1,1024,0,1,1,89
44600,427,2,1,1024,0,1,1,90
44600,548,2,1,1024,0,1,1,91
44600,5060,2,1,1024,0,1,1,92
44600,646,2,1,1024,0,1,1,93
44600,88,2,1,1024,0,1,1,94
44600,49152,2,1,1024,0,1,1,95
45077,7,2,1,31337,1,0,1,96
45078,7,16,2,32768,1,0,1,97
45079,7,41,10,65535,1,0,1,98
45333,7,2,1,31337,1,0,1,99
45334,7,16,2,32768,1,0,1,100
45335,7,41,10,65535,1,0,1,101
63313,587,2,1,1024,0,1,1,102
63313,1025,2,1,1024,0,1,1,103
63313,5900,2,1,1024,0,1,1,104
63313,8080,2,1,1024,0,1,1,105
63313,22,2,1,1024,0,1,1,106
63313,1720,2,1,1024,0,1,1,107
63313,993,2,1,1024,0,1,1,108
63313,1723,2,1,1024,0,1,1,109
63313,25,2,1,1024,0,1,1,110
63313,21,2,1,1024,0,1,1,111
63313,110,2,1,1024,0,1,1,112
63313,8888,2,1,1024,0,1,1,113
63313,80,2,1,1024,0,1,1,114
63313,3306,2,1,1024,0,1,1,115
63313,199,2,1,1024,0,1,1,116
63313,139,2,1,1024,0,1,1,117
63313,3389,2,1,1024,0,1,1,118
63313,111,2,1,1024,0,1,1,119
63313,53,2,1,1024,0,1,1,120
63313,143,2,1,1024,0,1,1,121
63313,554,2,1,1024,0,1,1,122
63313,445,2,1,1024,0,1,1,123
63313,995,2,1,1024,0,1,1,124
63313,23,2,1,1024,0,1,1,125
63313,113,2,1,1024,0,1,1,126
63313,443,2,1,1024,0,1,1,127
63313,135,2,1,1024,0,1,1,128
63313,1755,2,1,1024,0,1,1,129
63313,1029,2,1,1024,0,1,1,130
63313,515,2,1,1024,0,1,1,131
63313,389,2,1,1024,0,1,1,132
63313,2121,2,1,1024,0,1,1,133
63313,10000,2,1,1024,0,1,1,134
63313,5190,2,1,1024,0,1,1,135
63313,2000,2,1,1024,0,1,1,136
63313,49157,2,1,1024,0,1,1,137
63313,9100,2,1,1024,0,1,1,138
63313,5060,2,1,1024,0,1,1,139
63313,544,2,1,1024,0,1,1,140
63313,1433,2,1,1024,0,1,1,141
63313,427,2,1,1024,0,1,1,142
63313,49156,2,1,1024,0,1,1,143
63313,37,2,1,1024,0,1,1,144
63313,3000,2,1,1024,0,1,1,145
63313,3986,2,1,1024,0,1,1,146
63313,5631,2,1,1024,0,1,1,147
63313,514,2,1,1024,0,1,1,148
63313,6001,2,1,1024,0,1,1,149
63313,513,2,1,1024,0,1,1,150
63313,2001,2,1,1024,0,1,1,151
63313,1028,2,1,1024,0,1,1,152
63313,179,2,1,1024,0,1,1,153
63313,873,2,1,1024,0,1,1,154
63313,631,2,1,1024,0,1,1,155
63313,5432,2,1,1024,0,1,1,156
63313,4899,2,1,1024,0,1,1,157
63313,990,2,1,1024,0,1,1,158
63313,7,2,1,1024,0,1,1,159
63313,49155,2,1,1024,0,1,1,160
63313,8443,2,1,1024,0,1,1,161
63313,5051,2,1,1024,0,1,1,162
63313,5009,2,1,1024,0,1,1,163
63313,543,2,1,1024,0,1,1,164
63313,1026,2,1,1024,0,1,1,165
63313,81,2,1,1024,0,1,1,166
63313,2717,2,1,1024,0,1,1,167
63313,119,2,1,1024,0,1,1,168
63313,5000,2,1,1024,0,1,1,169
63313,3128,2,1,1024,0,1,1,170
63313,7070,2,1,1024,0,1,1,171
63313,5101,2,1,1024,0,1,1,172
63313,26,2,1,1024,0,1,1,173
63313,106,2,1,1024,0,1,1,174
63313,646,2,1,1024,0,1,1,175
63313,8009,2,1,1024,0,1,1,176
63313,9,2,1,1024,0,1,1,177
63313,1110,2,1,1024,0,1,1,178
63313,49153,2,1,1024,0,1,1,179
63313,444,2,1,1024,0,1,1,180
63313,8081,2,1,1024,0,1,1,181
63313,144,2,1,1024,0,1,1,182
63313,88,2,1,1024,0,1,1,183
63313,13,2,1,1024,0,1,1,184
63313,1900,2,1,1024,0,1,1,185
63313,465,2,1,1024,0,1,1,186
63313,49152,2,1,1024,0,1,1,187
63313,5666,2,1,1024,0,1,1,188
63313,8008,2,1,1024,0,1,1,189
63313,79,2,1,1024,0,1,1,190
63313,548,2,1,1024,0,1,1,191
63313,32768,2,1,1024,0,1,1,192
63313,6000,2,1,1024,0,1,1,193
63313,2049,2,1,1024,0,1,1,194
63313,5357,2,1,1024,0,1,1,195
63313,5800,2,1,1024,0,1,1,196
63313,9999,2,1,1024,0,1,1,197
63313,6646,2,1,1024,0,1,1,198
63313,1027,2,1,1024,0,1,1,199
63313,49154,2,1,1024,0,1,1,200
63313,8000,2,1,1024,0,1,1,201
57520,7,2,1,31337,1,0,1,202
57521,7,16,2,32768,1,0,1,203
57522,7,41,10,65535,1,0,1,204
57776,7,2,1,31337,1,0,1,205
57777,7,16,2,32768,1,0,1,206
57778,7,41,10,65535,1,0,1,207
34845,139,2,1,1024,0,1,1,208
34845,3389,2,1,1024,0,1,1,209
34845,22,2,1,1024,0,1,1,210
34845,80,2,1,1024,0,1,1,211
34845,135,2,1,1024,0,1,1,212
34845,143,2,1,1024,0,1,1,213
34845,1025,2,1,1024,0,1,1,214
34845,445,2,1,1024,0,1,1,215
34845,111,2,1,1024,0,1,1,216
34845,3306,2,1,1024,0,1,1,217
34845,113,2,1,1024,0,1,1,218
34845,110,2,1,1024,0,1,1,219
34845,443,2,1,1024,0,1,1,220
34845,993,2,1,1024,0,1,1,221
34845,8888,2,1,1024,0,1,1,222
34845,53,2,1,1024,0,1,1,223
34845,1723,2,1,1024,0,1,1,224
34845,8080,2,1,1024,0,1,1,225
34845,25,2,1,1024,0,1,1,226
34845,1720,2,1,1024,0,1,1,227
34845,21,2,1,1024,0,1,1,228
34845,5900,2,1,1024,0,1,1,229
34845,554,2,1,1024,0,1,1,230
34845,23,2,1,1024,0,1,1,231
34845,199,2,1,1024,0,1,1,232
34845,995,2,1,1024,0,1,1,233
34845,587,2,1,1024,0,1,1,234
34845,2717,2,1,1024,0,1,1,235
34845,49157,2,1,1024,0,1,1,236
34845,5357,2,1,1024,0,1,1,237
34845,548,2,1,1024,0,1,1,238
34845,8443,2,1,1024,0,1,1,239
34845,1029,2,1,1024,0,1,1,240
34845,5666,2,1,1024,0,1,1,241
34845,873,2,1,1024,0,1,1,242
34845,88,2,1,1024,0,1,1,243
34845,81,2,1,1024,0,1,1,244
34845,444,2,1,1024,0,1,1,245
34845,1027,2,1,1024,0,1,1,246
34845,990,2,1,1024,0,1,1,247
34845,2001,2,1,1024,0,1,1,248
34845,5631,2,1,1024,0,1,1,249
34845,6646,2,1,1024,0,1,1,250
34845,631,2,1,1024,0,1,1,251
34845,32768,2,1,1024,0,1,1,252
34845,427,2,1,1024,0,1,1,253
34845,4899,2,1,1024,0,1,1,254
34845,8008,2,1,1024,0,1,1,255
34845,6000,2,1,1024,0,1,1,256
34845,5051,2,1,1024,0,1,1,257
34845,543,2,1,1024,0,1,1,258
34845,8081,2,1,1024,0,1,1,259
34845,6001,2,1,1024,0,1,1,260
34845,1110,2,1,1024,0,1,1,261
34845,9100,2,1,1024,0,1,1,262
34845,1433,2,1,1024,0,1,1,263
34845,514,2,1,1024,0,1,1,264
34845,49154,2,1,1024,0,1,1,265
34845,13,2,1,1024,0,1,1,266
34845,49152,2,1,1024,0,1,1,267
34845,7070,2,1,1024,0,1,1,268
34845,179,2,1,1024,0,1,1,269
34845,5000,2,1,1024,0,1,1,270
34845,1900,2,1,1024,0,1,1,271
34845,49155,2,1,1024,0,1,1,272
34845,106,2,1,1024,0,1,1,273
34845,646,2,1,1024,0,1,1,274
34845,1028,2,1,1024,0,1,1,275
34845,5800,2,1,1024,0,1,1,276
34845,515,2,1,1024,0,1,1,277
34845,3000,2,1,1024,0,1,1,278
34845,5060,2,1,1024,0,1,1,279
34845,5009,2,1,1024,0,1,1,280
54663,7,2,1,31337,1,0,1,281
54664,7,16,2,32768,1,0,1,282
54665,7,41,10,65535,1,0,1,283
54919,7,2,1,31337,1,0,1,284
54920,7,16,2,32768,1,0,1,285
54921,7,41,10,65535,1,0,1,286
38113,993,2,1,1024,0,1,1,287
38113,80,2,1,1024,0,1,1,288
38113,22,2,1,1024,0,1,1,289
38113,135,2,1,1024,0,1,1,290
38113,1025,2,1,1024,0,1,1,291
38113,8080,2,1,1024,0,1,1,292
38113,53,2,1,1024,0,1,1,293
38113,111,2,1,1024,0,1,1,294
38113,139,2,1,1024,0,1,1,295
38113,25,2,1,1024,0,1,1,296
38113,113,2,1,1024,0,1,1,297
38113,1723,2,1,1024,0,1,1,298
38113,445,2,1,1024,0,1,1,299
38113,5900,2,1,1024,0,1,1,300
38113,143,2,1,1024,0,1,1,301
38113,8888,2,1,1024,0,1,1,302
38113,23,2,1,1024,0,1,1,303
38113,1720,2,1,1024,0,1,1,304
38113,554,2,1,1024,0,1,1,305
38113,3306,2,1,1024,0,1,1,306
38113,587,2,1,1024,0,1,1,307
38113,199,2,1,1024,0,1,1,308
38113,3389,2,1,1024,0,1,1,309
38113,21,2,1,1024,0,1,1,310
38113,995,2,1,1024,0,1,1,311
38113,110,2,1,1024,0,1,1,312
38113,443,2,1,1024,0,1,1,313
38113,6001,2,1,1024,0,1,1,314
38113,8443,2,1,1024,0,1,1,315
38113,81,2,1,1024,0,1,1,316
38113,9999,2,1,1024,0,1,1,317
38113,4899,2,1,1024,0,1,1,318
38113,465,2,1,1024,0,1,1,319
38113,5432,2,1,1024,0,1,1,320
38113,49153,2,1,1024,0,1,1,321
38113,5101,2,1,1024,0,1,1,322
38113,10000,2,1,1024,0,1,1,323
38113,9100,2,1,1024,0,1,1,324
38113,1900,2,1,1024,0,1,1,325
38113,2049,2,1,1024,0,1,1,326
38113,6646,2,1,1024,0,1,1,327
38113,5666,2,1,1024,0,1,1,328
38113,6000,2,1,1024,0,1,1,329
38113,144,2,1,1024,0,1,1,330
38113,873,2,1,1024,0,1,1,331
38113,49157,2,1,1024,0,1,1,332
38113,49155,2,1,1024,0,1,1,333
38113,544,2,1,1024,0,1,1,334
38113,5190,2,1,1024,0,1,1,335
38113,106,2,1,1024,0,1,1,336
38113,7070,2,1,1024,0,1,1,337
38113,13,2,1,1024,0,1,1,338
38113,1110,2,1,1024,0,1,1,339
38113,9,2,1,1024,0,1,1,340
38113,444,2,1,1024,0,1,1,341
38113,1026,2,1,1024,0,1,1,342
38113,1433,2,1,1024,0,1,1,343
38113,427,2,1,1024,0,1,1,344
38113,513,2,1,1024,0,1,1,345
38113,49154,2,1,1024,0,1,1,346
38113,37,2,1,1024,0,1,1,347
38113,1755,2,1,1024,0,1,1,348
38113,3986,2,1,1024,0,1,1,349
38113,32768,2,1,1024,0,1,1,350
38113,2717,2,1,1024,0,1,1,351
38113,5051,2,1,1024,0,1,1,352
38113,543,2,1,1024,0,1,1,353
38113,88,2,1,1024,0,1,1,354
38113,79,2,1,1024,0,1,1,355
38113,7,2,1,1024,0,1,1,356
38113,8009,2,1,1024,0,1,1,357
38113,8008,2,1,1024,0,1,1,358
38113,5009,2,1,1024,0,1,1,359
38113,389,2,1,1024,0,1,1,360
38113,515,2,1,1024,0,1,1,361
38113,5060,2,1,1024,0,1,1,362
38113,5000,2,1,1024,0,1,1,363
38113,49156,2,1,1024,0,1,1,364
38113,2121,2,1,1024,0,1,1,365
38113,3128,2,1,1024,0,1,1,366
38113,119,2,1,1024,0,1,1,367
38113,49152,2,1,1024,0,1,1,368
38113,26,2,1,1024,0,1,1,369
38113,2000,2,1,1024,0,1,1,370
38113,548,2,1,1024,0,1,1,371
38113,5357,2,1,1024,0,1,1,372
38113,3000,2,1,1024,0,1,1,373
38113,8081,2,1,1024,0,1,1,374
38113,646,2,1,1024,0,1,1,375
38113,1029,2,1,1024,0,1,1,376
38113,1027,2,1,1024,0,1,1,377
38113,5631,2,1,1024,0,1,1,378
38113,990,2,1,1024,0,1,1,379
38113,514,2,1,1024,0,1,1,380
38113,179,2,1,1024,0,1,1,381
38113,5800,2,1,1024,0,1,1,382
38113,631,2,1,1024,0,1,1,383
38113,2001,2,1,1024,0,1,1,384
38113,1028,2,1,1024,0,1,1,385
38113,8000,2,1,1024,0,1,1,386
46616,7,2,1,31337,1,0,1,387
46617,7,16,2,32768,1,0,1,388
46618,7,41,10,65535,1,0,1,389
46872,7,2,1,31337,1,0,1,390
46873,7,16,2,32768,1,0,1,391
46874,7,41,10,65535,1,0,1,392
55472,23,2,1,1024,0,1,1,393
55472,113,2,1,1024,0,1,1,394
55472,1723,2,1,1024,0,1,1,395
55472,80,2,1,1024,0,1,1,396
55472,110,2,1,1024,0,1,1,397
55472,21,2,1,1024,0,1,1,398
55472,199,2,1,1024,0,1,1,399
55472,993,2,1,1024,0,1,1,400
55472,139,2,1,1024,0,1,1,401
55472,1720,2,1,1024,0,1,1,402
55472,995,2,1,1024,0,1,1,403
55472,143,2,1,1024,0,1,1,404
55472,3389,2,1,1024,0,1,1,405
55472,443,2,1,1024,0,1,1,406
55472,3306,2,1,1024,0,1,1,407
55472,8888,2,1,1024,0,1,1,408
55472,135,2,1,1024,0,1,1,409
55472,1025,2,1,1024,0,1,1,410
55472,111,2,1,1024,0,1,1,411
55472,5900,2,1,1024,0,1,1,412
55472,8080,2,1,1024,0,1,1,413
55472,587,2,1,1024,0,1,1,414
55472,25,2,1,1024,0,1,1,415
55472,22,2,1,1024,0,1,1,416
55472,554,2,1,1024,0,1,1,417
55472,445,2,1,1024,0,1,1,418
55472,53,2,1,1024,0,1,1,419
55472,13,2,1,1024,0,1,1,420
55472,5009,2,1,1024,0,1,1,421
55472,6646,2,1,1024,0,1,1,422
55472,444,2,1,1024,0,1,1,423
55472,548,2,1,1024,0,1,1,424
55472,9100,2,1,1024,0,1,1,425
55472,179,2,1,1024,0,1,1,426
55472,513,2,1,1024,0,1,1,427
55472,427,2,1,1024,0,1,1,428
55472,119,2,1,1024,0,1,1,429
55472,1433,2,1,1024,0,1,1,430
55472,4899,2,1,1024,0,1,1,431
55472,5357,2,1,1024,0,1,1,432
55472,3986,2,1,1024,0,1,1,433
55472,514,2,1,1024,0,1,1,434
55472,2049,2,1,1024,0,1,1,435
55472,543,2,1,1024,0,1,1,436
55472,79,2,1,1024,0,1,1,437
55472,6000,2,1,1024,0,1,1,438
55472,389,2,1,1024,0,1,1,439
55472,10000,2,1,1024,0,1,1,440
55472,544,2,1,1024,0,1,1,441
55472,49152,2,1,1024,0,1,1,442
55472,3128,2,1,1024,0,1,1,443
55472,26,2,1,1024,0,1,1,444
55472,49157,2,1,1024,0,1,1,445
55472,1028,2,1,1024,0,1,1,446
55472,8009,2,1,1024,0,1,1,447
55472,515,2,1,1024,0,1,1,448
55472,5800,2,1,1024,0,1,1,449
55472,81,2,1,1024,0,1,1,450
55472,5432,2,1,1024,0,1,1,451
55472,5190,2,1,1024,0,1,1,452
55472,465,2,1,1024,0,1,1,453
55472,8081,2,1,1024,0,1,1,454
55472,5666,2,1,1024,0,1,1,455
55472,2001,2,1,1024,0,1,1,456
55472,1029,2,1,1024,0,1,1,457
55472,646,2,1,1024,0,1,1,458
55472,5631,2,1,1024,0,1,1,459
55472,144,2,1,1024,0,1,1,460
55472,32768,2,1,1024,0,1,1,461
55472,3000,2,1,1024,0,1,1,462
55472,9,2,1,1024,0,1,1,463
55472,1027,2,1,1024,0,1,1,464
55472,49155,2,1,1024,0,1,1,465
55472,1755,2,1,1024,0,1,1,466
55472,5051,2,1,1024,0,1,1,467
55472,1900,2,1,1024,0,1,1,468
55472,5000,2,1,1024,0,1,1,469
55472,5060,2,1,1024,0,1,1,470
55472,8008,2,1,1024,0,1,1,471
55472,2121,2,1,1024,0,1,1,472
55472,631,2,1,1024,0,1,1,473
55472,88,2,1,1024,0,1,1,474
55472,49156,2,1,1024,0,1,1,475
55472,49153,2,1,1024,0,1,1,476
55472,1110,2,1,1024,0,1,1,477
55472,990,2,1,1024,0,1,1,478
55472,9999,2,1,1024,0,1,1,479
55472,106,2,1,1024,0,1,1,480
55472,5101,2,1,1024,0,1,1,481
55472,6001,2,1,1024,0,1,1,482
55472,8000,2,1,1024,0,1,1,483
55472,2000,2,1,1024,0,1,1,484
55472,7070,2,1,1024,0,1,1,485
55472,7,2,1,1024,0,1,1,486
55472,1026,2,1,1024,0,1,1,487
55472,2717,2,1,1024,0,1,1,488
55472,49154,2,1,1024,0,1,1,489
55472,873,2,1,1024,0,1,1,490
55472,37,2,1,1024,0,1,1,491
55472,8443,2,1,1024,0,1,1,492
34008,7,2,1,31337,1,0,1,493
34009,7,16,2,32768,1,0,1,494
34010,7,41,10,65535,1,0,1,495
34264,7,2,1,31337,1,0,1,496
34265,7,16,2,32768,1,0,1,497
34266,7,41,10,65535,1,0,1,498
40304,53,2,1,1024,0,1,1,499
40304,21,2,1,1024,0,1,1,500
40304,443,2,1,1024,0,1,1,501
40304,139,2,1,1024,0,1,1,502
40304,25,2,1,1024,0,1,1,503
40304,199,2,1,1024,0,1,1,504
40304,993,2,1,1024,0,1,1,505
40304,554,2,1,1024,0,1,1,506
40304,587,2,1,1024,0,1,1,507
40304,8888,2,1,1024,0,1,1,508
40304,5900,2,1,1024,0,1,1,509
40304,3389,2,1,1024,0,1,1,510
40304,113,2,1,1024,0,1,1,511
40304,445,2,1,1024,0,1,1,512
40304,143,2,1,1024,0,1,1,513
40304,110,2,1,1024,0,1,1,514
40304,22,2,1,1024,0,1,1,515
40304,111,2,1,1024,0,1,1,516
40304,23,2,1,1024,0,1,1,517
40304,8080,2,1,1024,0,1,1,518
40304,1723,2,1,1024,0,1,1,519
40304,135,2,1,1024,0,1,1,520
40304,995,2,1,1024,0,1,1,521
40304,80,2,1,1024,0,1,1,522
40304,3306,2,1,1024,0,1,1,523
40304,1025,2,1,1024,0,1,1,524
40304,1720,2,1,1024,0,1,1,525
40304,465,2,1,1024,0,1,1,526
40304,79,2,1,1024,0,1,1,527
40304,1027,2,1,1024,0,1,1,528
40304,2000,2,1,1024,0,1,1,529
40304,7070,2,1,1024,0,1,1,530
40304,5101,2,1,1024,0,1,1,531
40304,990,2,1,1024,0,1,1,532
40304,144,2,1,1024,0,1,1,533
40304,543,2,1,1024,0,1,1,534
40304,389,2,1,1024,0,1,1,535
40304,2717,2,1,1024,0,1,1,536
40304,5631,2,1,1024,0,1,1,537
40304,2001,2,1,1024,0,1,1,538
40304,513,2,1,1024,0,1,1,539
40304,1755,2,1,1024,0,1,1,540
40304,13,2,1,1024,0,1,1,541
40304,9999,2,1,1024,0,1,1,542
40304,3128,2,1,1024,0,1,1,543
40304,49156,2,1,1024,0,1,1,544
40304,8443,2,1,1024,0,1,1,545
40304,646,2,1,1024,0,1,1,546
40304,548,2,1,1024,0,1,1,547
40304,6646,2,1,1024,0,1,1,548
40304,631,2,1,1024,0,1,1,549
40304,3000,2,1,1024,0,1,1,550
40304,873,2,1,1024,0,1,1,551
40304,106,2,1,1024,0,1,1,552
40304,5000,2,1,1024,0,1,1,553
40304,1900,2,1,1024,0,1,1,554
40304,1026,2,1,1024,0,1,1,555
40304,4899,2,1,1024,0,1,1,556
40304,119,2,1,1024,0,1,1,557
40304,1029,2,1,1024,0,1,1,558
40304,6001,2,1,1024,0,1,1,559
40304,49154,2,1,1024,0,1,1,560
40304,88,2,1,1024,0,1,1,561
40304,1433,2,1,1024,0,1,1,562
40304,1110,2,1,1024,0,1,1,563
40304,8081,2,1,1024,0,1,1,564
40304,427,2,1,1024,0,1,1,565
40304,32768,2,1,1024,0,1,1,566
40304,5190,2,1,1024,0,1,1,567
40304,8008,2,1,1024,0,1,1,568
40304,49157,2,1,1024,0,1,1,569
40304,444,2,1,1024,0,1,1,570
40304,8009,2,1,1024,0,1,1,571
40304,5666,2,1,1024,0,1,1,572
40304,514,2,1,1024,0,1,1,573
40304,5800,2,1,1024,0,1,1,574
40304,5060,2,1,1024,0,1,1,575
40304,9100,2,1,1024,0,1,1,576
40304,49153,2,1,1024,0,1,1,577
40304,5357,2,1,1024,0,1,1,578
40304,49152,2,1,1024,0,1,1,579
40304,8000,2,1,1024,0,1,1,580
40304,179,2,1,1024,0,1,1,581
40304,6000,2,1,1024,0,1,1,582
40304,10000,2,1,1024,0,1,1,583
40304,5432,2,1,1024,0,1,1,584
40304,2121,2,1,1024,0,1,1,585
40304,81,2,1,1024,0,1,1,586
40304,9,2,1,1024,0,1,1,587
40304,515,2,1,1024,0,1,1,588
40304,1028,2,1,1024,0,1,1,589
40304,37,2,1,1024,0,1,1,590
40304,26,2,1,1024,0,1,1,591
40304,7,2,1,1024,0,1,1,592
40304,2049,2,1,1024,0,1,1,593
40304,5009,2,1,1024,0,1,1,594
40304,3986,2,1,1024,0,1,1,595
40304,49155,2,1,1024,0,1,1,596
40304,544,2,1,1024,0,1,1,597
40304,5051,2,1,1024,0,1,1,598
33787,7,2,1,31337,1,0,1,599
33788,7,16,2,32768,1,0,1,600
33789,7,41,10,65535,1,0,1,601
34043,7,2,1,31337,1,0,1,602
34044,7,16,2,32768,1,0,1,603
34045,7,41,10,65535,1,0,1,604
50843,1025,2,1,1024,0,1,1,605
50843,1720,2,1,1024,0,1,1,606
50843,22,2,1,1024,0,1,1,607
50843,110,2,1,1024,0,1,1,608
50843,199,2,1,1024,0,1,1,609
50843,5900,2,1,1024,0,1,1,610
50843,21,2,1,1024,0,1,1,611
50843,443,2,1,1024,0,1,1,612
50843,113,2,1,1024,0,1,1,613
50843,25,2,1,1024,0,1,1,614
50843,53,2,1,1024,0,1,1,615
50843,143,2,1,1024,0,1,1,616
50843,445,2,1,1024,0,1,1,617
50843,995,2,1,1024,0,1,1,618
50843,23,2,1,1024,0,1,1,619
50843,111,2,1,1024,0,1,1,620
50843,1723,2,1,1024,0,1,1,621
50843,554,2,1,1024,0,1,1,622
50843,139,2,1,1024,0,1,1,623
50843,993,2,1,1024,0,1,1,624
50843,80,2,1,1024,0,1,1,625
50843,587,2,1,1024,0,1,1,626
50843,8888,2,1,1024,0,1,1,627
50843,135,2,1,1024,0,1,1,628
50843,8080,2,1,1024,0,1,1,629
50843,3389,2,1,1024,0,1,1,630
50843,3306,2,1,1024,0,1,1,631
50843,5051,2,1,1024,0,1,1,632
50843,444,2,1,1024,0,1,1,633
50843,5190,2,1,1024,0,1,1,634
50843,5631,2,1,1024,0,1,1,635
50843,37,2,1,1024,0,1,1,636
50843,4899,2,1,1024,0,1,1,637
50843,1110,2,1,1024,0,1,1,638
50843,13,2,1,1024,0,1,1,639
50843,2049,2,1,1024,0,1,1,640
50843,631,2,1,1024,0,1,1,641
50843,79,2,1,1024,0,1,1,642
50843,548,2,1,1024,0,1,1,643
50843,2717,2,1,1024,0,1,1,644
50843,8081,2,1,1024,0,1,1,645
50843,646,2,1,1024,0,1,1,646
50843,5000,2,1,1024,0,1,1,647
50843,6000,2,1,1024,0,1,1,648
50843,9,2,1,1024,0,1,1,649
50843,10000,2,1,1024,0,1,1,650
50843,8000,2,1,1024,0,1,1,651
50843,5357,2,1,1024,0,1,1,652
50843,5009,2,1,1024,0,1,1,653
50843,49156,2,1,1024,0,1,1,654
50843,5101,2,1,1024,0,1,1,655
50843,873,2,1,1024,0,1,1,656
50843,106,2,1,1024,0,1,1,657
50843,8009,2,1,1024,0,1,1,658
50843,543,2,1,1024,0,1,1,659
50843,5060,2,1,1024,0,1,1,660
50843,8443,2,1,1024,0,1,1,661
50843,26,2,1,1024,0,1,1,662
50843,144,2,1,1024,0,1,1,663
50843,389,2,1,1024,0,1,1,664
50843,49154,2,1,1024,0,1,1,665
50843,3986,2,1,1024,0,1,1,666
50843,2121,2,1,1024,0,1,1,667
50843,49157,2,1,1024,0,1,1,668
50843,49155,2,1,1024,0,1,1,669
50843,1028,2,1,1024,0,1,1,670
50843,3000,2,1,1024,0,1,1,671
50843,2000,2,1,1024,0,1,1,672
50843,990,2,1,1024,0,1,1,673
50843,1027,2,1,1024,0,1,1,674
50843,465,2,1,1024,0,1,1,675
50843,6001,2,1,1024,0,1,1,676
50843,7,2,1,1024,0,1,1,677
50843,1755,2,1,1024,0,1,1,678
50843,1900,2,1,1024,0,1,1,679
