tcp.srcport,tcp.dstport,tcp.flags,tcp.flags_numeric,tcp.window_size_value,type_f,type_n,series_id,instance_id
64337,53,2,1,1024,0,1,1,1
64337,199,2,1,1024,0,1,1,2
64337,22,2,1,1024,0,1,1,3
64337,111,2,1,1024,0,1,1,4
64337,554,2,1,1024,0,1,1,5
64337,1720,2,1,1024,0,1,1,6
64337,3306,2,1,1024,0,1,1,7
64337,21,2,1,1024,0,1,1,8
64337,8888,2,1,1024,0,1,1,9
64337,80,2,1,1024,0,1,1,10
64337,143,2,1,1024,0,1,1,11
64337,443,2,1,1024,0,1,1,12
64337,1025,2,1,1024,0,1,1,13
64337,1723,2,1,1024,0,1,1,14
64337,993,2,1,1024,0,1,1,15
64337,3389,2,1,1024,0,1,1,16
64337,135,2,1,1024,0,1,1,17
64337,8080,2,1,1024,0,1,1,18
64337,25,2,1,1024,0,1,1,19
64337,23,2,1,1024,0,1,1,20
64337,445,2,1,1024,0,1,1,21
64337,5900,2,1,1024,0,1,1,22
64337,139,2,1,1024,0,1,1,23
64337,587,2,1,1024,0,1,1,24
64337,995,2,1,1024,0,1,1,25
64337,110,2,1,1024,0,1,1,26
64337,113,2,1,1024,0,1,1,27
64337,873,2,1,1024,0,1,1,28
64337,13,2,1,1024,0,1,1,29
64337,8008,2,1,1024,0,1,1,30
64337,5800,2,1,1024,0,1,1,31
64337,5060,2,1,1024,0,1,1,32
64337,32768,2,1,1024,0,1,1,33
64337,8443,2,1,1024,0,1,1,34
64337,6646,2,1,1024,0,1,1,35
64337,49154,2,1,1024,0,1,1,36
64337,3000,2,1,1024,0,1,1,37
64337,1028,2,1,1024,0,1,1,38
64337,49156,2,1,1024,0,1,1,39
64337,8009,2,1,1024,0,1,1,40
64337,2049,2,1,1024,0,1,1,41
64337,49152,2,1,1024,0,1,1,42
64337,5000,2,1,1024,0,1,1,43
64337,2001,2,1,1024,0,1,1,44
64337,49157,2,1,1024,0,1,1,45
64337,444,2,1,1024,0,1,1,46
64337,1110,2,1,1024,0,1,1,47
64337,179,2,1,1024,0,1,1,48
64337,3128,2,1,1024,0,1,1,49
64337,5009,2,1,1024,0,1,1,50
64337,3000,4,6,0,0,1,1,51
64337,2717,2,1,1024,0,1,1,52
64337,8000,2,1,1024,0,1,1,53
64337,6000,2,1,1024,0,1,1,54
64337,5631,2,1,1024,0,1,1,55
64337,427,2,1,1024,0,1,1,56
64337,1900,2,1,1024,0,1,1,57
64337,7070,2,1,1024,0,1,1,58
64337,49155,2,1,1024,0,1,1,59
64337,26,2,1,1024,0,1,1,60
64337,81,2,1,1024,0,1,1,61
64337,544,2,1,1024,0,1,1,62
64337,389,2,1,1024,0,1,1,63
64337,10000,2,1,1024,0,1,1,64
64337,631,2,1,1024,0,1,1,65
64337,3986,2,1,1024,0,1,1,66
64337,2121,2,1,1024,0,1,1,67
64337,37,2,1,1024,0,1,1,68
64337,88,2,1,1024,0,1,1,69
64337,5051,2,1,1024,0,1,1,70
64337,990,2,1,1024,0,1,1,71
64337,9100,2,1,1024,0,1,1,72
64337,515,2,1,1024,0,1,1,73
64337,1755,2,1,1024,0,1,1,74
64337,465,2,1,1024,0,1,1,75
64337,1433,2,1,1024,0,1,1,76
64337,5101,2,1,1024,0,1,1,77
64337,144,2,1,1024,0,1,1,78
64337,49153,2,1,1024,0,1,1,79
64337,2000,2,1,1024,0,1,1,80
64337,514,2,1,1024,0,1,1,81
64337,646,2,1,1024,0,1,1,82
64337,9,2,1,1024,0,1,1,83
64337,7,2,1,1024,0,1,1,84
64337,9999,2,1,1024,0,1,1,85
64337,106,2,1,1024,0,1,1,86
64337,548,2,1,1024,0,1,1,87
64337,4899,2,1,1024,0,1,1,88
64337,513,2,1,1024,0,1,1,89
64337,1027,2,1,1024,0,1,1,90
64337,1026,2,1,1024,0,1,1,91
64337,5190,2,1,1024,0,1,1,92
64337,543,2,1,1024,0,1,1,93
64337,1029,2,1,1024,0,1,1,94
64337,5357,2,1,1024,0,1,1,95
64337,79,2,1,1024,0,1,1,96
64337,6001,2,1,1024,0,1,1,97
64337,5432,2,1,1024,0,1,1,98
64337,5666,2,1,1024,0,1,1,99
64337,8081,2,1,1024,0,1,1,100
52742,3000,2,1,1,1,0,1,101
52742,3000,4,6,0,0,1,1,102
52743,3000,2,1,63,1,0,1,103
52743,3000,4,6,0,0,1,1,104
52744,3000,2,1,4,1,0,1,105
52744,3000,4,6,0,0,1,1,106
52745,3000,2,1,4,1,0,1,107
52745,3000,4,6,0,0,1,1,108
52746,3000,2,1,16,1,0,1,109
52746,3000,4,6,0,0,1,1,110
52747,3000,2,1,512,1,0,1,111
52747,3000,4,6,0,0,1,1,112
52754,3000,194,12,3,1,0,1,113
52754,3000,4,6,0,0,1,1,114
52756,3000,0,0,128,1,0,1,115
52757,3000,43,11,256,1,0,1,116
52758,3000,16,2,1024,1,0,1,117
52759,7,2,1,31337,1,0,1,118
52760,7,16,2,32768,1,0,1,119
52761,7,41,10,65535,1,0,1,120
52756,3000,0,0,128,1,0,1,121
52757,3000,43,11,256,1,0,1,122
52756,3000,0,0,128,1,0,1,123
52757,3000,43,11,256,1,0,1,124
443,48906,24,9,32127,0,1,1,125
443,59540,24,9,32698,0,1,1,126
443,58640,16,2,32685,0,1,1,127
52756,3000,0,0,128,1,0,1,128
52757,3000,43,11,256,1,0,1,129
443,58640,16,2,32617,0,1,1,130
51898,111,2,1,1024,0,1,1,131
51898,1720,2,1,1024,0,1,1,132
51898,993,2,1,1024,0,1,1,133
51898,113,2,1,1024,0,1,1,134
51898,53,2,1,1024,0,1,1,135
51898,22,2,1,1024,0,1,1,136
51898,554,2,1,1024,0,1,1,137
51898,5900,2,1,1024,0,1,1,138
51898,3389,2,1,1024,0,1,1,139
51898,445,2,1,1024,0,1,1,140
51898,587,2,1,1024,0,1,1,141
51898,8080,2,1,1024,0,1,1,142
51898,143,2,1,1024,0,1,1,143
51898,21,2,1,1024,0,1,1,144
51898,80,2,1,1024,0,1,1,145
51898,1723,2,1,1024,0,1,1,146
51898,110,2,1,1024,0,1,1,147
51898,25,2,1,1024,0,1,1,148
51898,443,2,1,1024,0,1,1,149
51898,199,2,1,1024,0,1,1,150
51898,139,2,1,1024,0,1,1,151
51898,135,2,1,1024,0,1,1,152
51898,23,2,1,1024,0,1,1,153
51898,995,2,1,1024,0,1,1,154
51898,3306,2,1,1024,0,1,1,155
51898,8888,2,1,1024,0,1,1,156
51898,1025,2,1,1024,0,1,1,157
51898,8443,2,1,1024,0,1,1,158
51898,8000,2,1,1024,0,1,1,159
51898,2000,2,1,1024,0,1,1,160
51898,32768,2,1,1024,0,1,1,161
51898,1110,2,1,1024,0,1,1,162
51898,544,2,1,1024,0,1,1,163
51898,26,2,1,1024,0,1,1,164
51898,7070,2,1,1024,0,1,1,165
51898,9999,2,1,1024,0,1,1,166
51898,49153,2,1,1024,0,1,1,167
51898,79,2,1,1024,0,1,1,168
51898,1026,2,1,1024,0,1,1,169
51898,106,2,1,1024,0,1,1,170
51898,9,2,1,1024,0,1,1,171
51898,179,2,1,1024,0,1,1,172
51898,5357,2,1,1024,0,1,1,173
51898,4899,2,1,1024,0,1,1,174
51898,1028,2,1,1024,0,1,1,175
51898,1027,2,1,1024,0,1,1,176
51898,8009,2,1,1024,0,1,1,177
51898,5800,2,1,1024,0,1,1,178
51898,3986,2,1,1024,0,1,1,179
51898,427,2,1,1024,0,1,1,180
51898,119,2,1,1024,0,1,1,181
51898,2717,2,1,1024,0,1,1,182
51898,49155,2,1,1024,0,1,1,183
51898,7,2,1,1024,0,1,1,184
51898,3000,2,1,1024,0,1,1,185
51898,543,2,1,1024,0,1,1,186
51898,37,2,1,1024,0,1,1,187
51898,990,2,1,1024,0,1,1,188
51898,2049,2,1,1024,0,1,1,189
51898,631,2,1,1024,0,1,1,190
51898,5060,2,1,1024,0,1,1,191
51898,1433,2,1,1024,0,1,1,192
51898,49156,2,1,1024,0,1,1,193
51898,49154,2,1,1024,0,1,1,194
51898,144,2,1,1024,0,1,1,195
51898,13,2,1,1024,0,1,1,196
51898,8081,2,1,1024,0,1,1,197
51898,9100,2,1,1024,0,1,1,198
51898,6000,2,1,1024,0,1,1,199
51898,5190,2,1,1024,0,1,1,200
51898,3000,4,6,0,0,1,1,201
51898,1900,2,1,1024,0,1,1,202
51898,5432,2,1,1024,0,1,1,203
51898,1755,2,1,1024,0,1,1,204
51898,8008,2,1,1024,0,1,1,205
51898,2001,2,1,1024,0,1,1,206
51898,88,2,1,1024,0,1,1,207
51898,5631,2,1,1024,0,1,1,208
51898,5666,2,1,1024,0,1,1,209
51898,5009,2,1,1024,0,1,1,210
51898,5000,2,1,1024,0,1,1,211
51898,3128,2,1,1024,0,1,1,212
51898,389,2,1,1024,0,1,1,213
49333,3000,2,1,1,1,0,1,214
49333,3000,4,6,0,0,1,1,215
49334,3000,2,1,63,1,0,1,216
49334,3000,4,6,0,0,1,1,217
49335,3000,2,1,4,1,0,1,218
49335,3000,4,6,0,0,1,1,219
49336,3000,2,1,4,1,0,1,220
49336,3000,4,6,0,0,1,1,221
443,52056,16,2,31392,0,1,1,222
443,52056,16,2,32768,0,1,1,223
443,52056,24,9,32768,0,1,1,224
443,52056,24,9,32768,0,1,1,225
443,52056,24,9,32729,0,1,1,226
443,52056,16,2,32666,0,1,1,227
443,52056,16,2,32665,0,1,1,228
443,52056,17,5,32665,0,1,1,229
49337,3000,2,1,16,1,0,1,230
49337,3000,4,6,0,0,1,1,231
49338,3000,2,1,512,1,0,1,232
49338,3000,4,6,0,0,1,1,233
49345,3000,194,12,3,1,0,1,234
49345,3000,4,6,0,0,1,1,235
49347,3000,0,0,128,1,0,1,236
49348,3000,43,11,256,1,0,1,237
49349,3000,16,2,1024,1,0,1,238
49350,7,2,1,31337,1,0,1,239
49351,7,16,2,32768,1,0,1,240
49352,7,41,10,65535,1,0,1,241
49347,3000,0,0,128,1,0,1,242
49348,3000,43,11,256,1,0,1,243
49347,3000,0,0,128,1,0,1,244
49348,3000,43,11,256,1,0,1,245
49347,3000,0,0,128,1,0,1,246
49348,3000,43,11,256,1,0,1,247
443,38700,16,2,31775,0,1,1,248
443,38700,16,2,32768,0,1,1,249
443,38700,16,2,32348,0,1,1,250
443,38700,24,9,32348,0,1,1,251
443,38700,24,9,32348,0,1,1,252
443,38700,24,9,32309,0,1,1,253
443,43080,18,3,32768,0,1,1,254
443,43080,16,2,32768,0,1,1,255
443,43080,16,2,32768,0,1,1,256
443,43080,24,9,32768,0,1,1,257
443,43080,16,2,32768,0,1,1,258
443,43080,16,2,32768,0,1,1,259
443,43080,24,9,32768,0,1,1,260
443,43080,16,2,32612,0,1,1,261
443,43080,24,9,32151,0,1,1,262
443,43080,24,9,32120,0,1,1,263
443,43080,24,9,32120,0,1,1,264
443,43080,16,2,32042,0,1,1,265
443,43080,16,2,32017,0,1,1,266
443,43080,17,5,32017,0,1,1,267
443,59540,16,2,31698,0,1,1,268
443,59540,24,9,31698,0,1,1,269
443,59540,24,9,31698,0,1,1,270
443,41342,16,2,32768,0,1,1,271
443,59540,16,2,32768,0,1,1,272
443,41342,16,2,31873,0,1,1,273
443,59540,24,9,32768,0,1,1,274
443,59540,24,9,32768,0,1,1,275
443,58640,24,9,32127,0,1,1,276
443,48906,16,2,31923,0,1,1,277
443,48906,16,2,31739,0,1,1,278
443,41342,24,9,31873,0,1,1,279
443,41342,24,9,31873,0,1,1,280
443,34776,18,3,32768,0,1,1,281
443,34776,16,2,32768,0,1,1,282
443,59632,18,3,32768,0,1,1,283
443,59640,18,3,32768,0,1,1,284
443,34776,16,2,32768,0,1,1,285
443,34776,16,2,32768,0,1,1,286
443,34776,24,9,32768,0,1,1,287
443,59660,18,3,32768,0,1,1,288
443,59656,18,3,32768,0,1,1,289
443,34776,16,2,32768,0,1,1,290
443,34776,24,9,32768,0,1,1,291
443,59666,18,3,32768,0,1,1,292
443,34776,16,2,32688,0,1,1,293
443,41342,16,2,31834,0,1,1,294
443,34776,16,2,32190,0,1,1,295
443,34776,24,9,32060,0,1,1,296
443,34776,24,9,32029,0,1,1,297
443,59672,18,3,32768,0,1,1,298
443,34776,16,2,32029,0,1,1,299
443,34776,24,9,32029,0,1,1,300
443,34776,16,2,32029,0,1,1,301
443,34776,24,9,32029,0,1,1,302
443,34776,16,2,32029,0,1,1,303
443,34776,24,9,32029,0,1,1,304
443,34776,24,9,32029,0,1,1,305
443,59674,18,3,32768,0,1,1,306
443,59674,16,2,32768,0,1,1,307
443,59674,16,2,32768,0,1,1,308
443,59674,24,9,32768,0,1,1,309
443,59674,16,2,32768,0,1,1,310
443,59674,16,2,32768,0,1,1,311
443,59674,24,9,32768,0,1,1,312
443,59674,16,2,32612,0,1,1,313
443,59674,24,9,32612,0,1,1,314
443,59674,16,2,32581,0,1,1,315
443,40890,24,9,32137,0,1,1,316
443,59540,16,2,32029,0,1,1,317
443,59540,16,2,32768,0,1,1,318
443,59540,16,2,32768,0,1,1,319
443,59540,16,2,32490,0,1,1,320
443,59540,16,2,32768,0,1,1,321
443,59540,24,9,32768,0,1,1,322
443,59540,24,9,32768,0,1,1,323
443,59540,24,9,32768,0,1,1,324
443,39524,18,3,32768,0,1,1,325
443,39524,16,2,32768,0,1,1,326
443,59540,24,9,32768,0,1,1,327
443,59540,24,9,32768,0,1,1,328
443,59540,24,9,32768,0,1,1,329
443,59540,24,9,32768,0,1,1,330
443,39524,16,2,32768,0,1,1,331
443,39524,16,2,32768,0,1,1,332
443,39524,24,9,32768,0,1,1,333
443,39524,16,2,32768,0,1,1,334
443,39524,24,9,32768,0,1,1,335
443,39524,16,2,32596,0,1,1,336
443,39524,16,2,32768,0,1,1,337
443,39524,16,2,32768,0,1,1,338
443,39524,16,2,32768,0,1,1,339
443,39524,16,2,31680,0,1,1,340
443,47222,18,3,32768,0,1,1,341
443,47222,16,2,32768,0,1,1,342
443,47222,16,2,32670,0,1,1,343
443,47222,24,9,32670,0,1,1,344
443,39524,24,9,31680,0,1,1,345
443,39524,24,9,31680,0,1,1,346
443,39524,24,9,31680,0,1,1,347
443,47222,16,2,32555,0,1,1,348
443,47236,18,3,32768,0,1,1,349
443,47236,24,9,31616,0,1,1,350
443,47236,16,2,32768,0,1,1,351
443,39524,16,2,31649,0,1,1,352
443,45406,16,2,31746,0,1,1,353
443,39524,16,2,32768,0,1,1,354
443,47236,24,9,32768,0,1,1,355
443,38700,16,2,31892,0,1,1,356
443,38700,24,9,31892,0,1,1,357
443,38700,24,9,31892,0,1,1,358
443,38700,24,9,31892,0,1,1,359
443,38700,24,9,31892,0,1,1,360
443,38700,24,9,31892,0,1,1,361
443,38700,16,2,31892,0,1,1,362
443,38700,24,9,31892,0,1,1,363
443,38700,24,9,31892,0,1,1,364
443,38700,16,2,31892,0,1,1,365
443,38700,24,9,31892,0,1,1,366
443,38700,24,9,31892,0,1,1,367
443,39524,24,9,32768,0,1,1,368
443,38700,24,9,31892,0,1,1,369
443,38700,16,2,31644,0,1,1,370
443,48906,16,2,31572,0,1,1,371
443,38700,24,9,31644,0,1,1,372
443,34776,16,2,31892,0,1,1,373
443,59540,16,2,31450,0,1,1,374
443,34776,24,9,31892,0,1,1,375
443,59540,16,2,32768,0,1,1,376
443,59540,16,2,31955,0,1,1,377
443,47236,24,9,32548,0,1,1,378
443,59540,16,2,32768,0,1,1,379
443,39524,24,9,32768,0,1,1,380
443,59540,16,2,31939,0,1,1,381
443,40506,16,2,31693,0,1,1,382
443,59540,16,2,32768,0,1,1,383
443,59540,16,2,32768,0,1,1,384
443,59540,16,2,32768,0,1,1,385
443,59540,24,9,32768,0,1,1,386
443,59540,24,9,32768,0,1,1,387
443,59540,24,9,32768,0,1,1,388
443,59540,24,9,32768,0,1,1,389
443,59540,24,9,32768,0,1,1,390
443,59540,24,9,32768,0,1,1,391
443,59540,24,9,32768,0,1,1,392
443,59540,24,9,32768,0,1,1,393
443,47236,24,9,32465,0,1,1,394
443,59540,24,9,32768,0,1,1,395
443,59540,16,2,31967,0,1,1,396
443,38700,16,2,31396,0,1,1,397
443,38700,16,2,31396,0,1,1,398
443,38700,24,9,31396,0,1,1,399
443,38700,16,2,31396,0,1,1,400
443,38700,24,9,31396,0,1,1,401
443,38700,16,2,31396,0,1,1,402
443,38700,24,9,31396,0,1,1,403
443,59540,16,2,32768,0,1,1,404
443,59540,16,2,32429,0,1,1,405
443,59540,24,9,31740,0,1,1,406
443,45406,16,2,31589,0,1,1,407
443,59540,24,9,31647,0,1,1,408
443,59540,16,2,32768,0,1,1,409
443,59540,16,2,31435,0,1,1,410
443,59540,24,9,32768,0,1,1,411
443,59540,24,9,32679,0,1,1,412
443,59540,24,9,31435,0,1,1,413
443,59540,16,2,32768,0,1,1,414
443,40506,24,9,31693,0,1,1,415
443,39524,16,2,31446,0,1,1,416
443,59540,16,2,31879,0,1,1,417
443,59540,16,2,32768,0,1,1,418
443,59540,24,9,32768,0,1,1,419
443,59540,24,9,32679,0,1,1,420
443,59540,24,9,31435,0,1,1,421
443,59540,16,2,32768,0,1,1,422
443,59540,16,2,31435,0,1,1,423
443,59540,16,2,32768,0,1,1,424
443,59540,16,2,32768,0,1,1,425
443,59540,24,9,32768,0,1,1,426
443,38700,16,2,32768,0,1,1,427
443,59540,24,9,32675,0,1,1,428
443,39524,24,9,32768,0,1,1,429
443,59540,16,2,32768,0,1,1,430
443,38700,24,9,32559,0,1,1,431
443,38700,16,2,31935,0,1,1,432
443,59540,24,9,32768,0,1,1,433
443,38700,16,2,31935,0,1,1,434
443,38700,16,2,31935,0,1,1,435
443,38700,16,2,31935,0,1,1,436
443,38700,16,2,31935,0,1,1,437
443,38700,16,2,31935,0,1,1,438
443,39524,24,9,32768,0,1,1,439
443,38700,24,9,31725,0,1,1,440
443,38700,16,2,31476,0,1,1,441
443,59540,16,2,32768,0,1,1,442
443,38700,24,9,31476,0,1,1,443
443,38700,24,9,32768,0,1,1,444
443,59540,24,9,32754,0,1,1,445
443,38700,24,9,32559,0,1,1,446
443,59540,24,9,32661,0,1,1,447
443,59540,24,9,31880,0,1,1,448
443,59540,24,9,31791,0,1,1,449
443,59540,16,2,32768,0,1,1,450
443,59540,24,9,32768,0,1,1,451
443,38700,24,9,32559,0,1,1,452
443,45406,16,2,31432,0,1,1,453
443,59540,24,9,32768,0,1,1,454
443,59540,24,9,32768,0,1,1,455
443,59540,24,9,32768,0,1,1,456
443,45406,16,2,31432,0,1,1,457
443,45406,24,9,31432,0,1,1,458
443,45406,16,2,31432,0,1,1,459
443,45406,16,2,31432,0,1,1,460
443,45406,24,9,31432,0,1,1,461
443,45406,16,2,31432,0,1,1,462
443,45406,16,2,31432,0,1,1,463
443,45406,24,9,31432,0,1,1,464
443,45406,16,2,31393,0,1,1,465
443,38700,16,2,32520,0,1,1,466
443,54442,24,9,32002,0,1,1,467
443,59540,16,2,31435,0,1,1,468
443,59540,16,2,32768,0,1,1,469
443,59540,16,2,32768,0,1,1,470
443,59540,24,9,32381,0,1,1,471
443,59540,24,9,32381,0,1,1,472
443,59540,24,9,32381,0,1,1,473
443,59540,24,9,32381,0,1,1,474
443,58384,18,3,32768,0,1,1,475
443,58384,16,2,32768,0,1,1,476
443,58384,16,2,32768,0,1,1,477
443,58384,16,2,32768,0,1,1,478
443,58384,24,9,32768,0,1,1,479
443,58384,16,2,32596,0,1,1,480
443,58384,16,2,32768,0,1,1,481
443,58384,24,9,31747,0,1,1,482
443,58384,16,2,31716,0,1,1,483
443,58384,24,9,31716,0,1,1,484
443,56940,18,3,32768,0,1,1,485
443,47712,18,3,32768,0,1,1,486
443,47712,16,2,32768,0,1,1,487
443,41334,18,3,32768,0,1,1,488
443,56940,16,2,32768,0,1,1,489
443,41334,16,2,32768,0,1,1,490
443,58384,16,2,32768,0,1,1,491
443,58384,16,2,31714,0,1,1,492
443,47712,16,2,32768,0,1,1,493
443,47712,16,2,32768,0,1,1,494
443,56940,16,2,32768,0,1,1,495
443,56940,16,2,32768,0,1,1,496
443,47712,24,9,32768,0,1,1,497
443,56940,24,9,32768,0,1,1,498
443,41334,16,2,32768,0,1,1,499
443,41334,16,2,32768,0,1,1,500
443,41334,24,9,32768,0,1,1,501
443,47712,16,2,32596,0,1,1,502
443,56940,16,2,32596,0,1,1,503
443,41334,16,2,32596,0,1,1,504
443,47712,24,9,32596,0,1,1,505
443,56940,24,9,32596,0,1,1,506
443,41334,24,9,32596,0,1,1,507
443,58384,24,9,31714,0,1,1,508
443,34776,16,2,31761,0,1,1,509
443,34776,24,9,31761,0,1,1,510
443,47712,24,9,32596,0,1,1,511
443,56940,24,9,32596,0,1,1,512
443,34776,16,2,31501,0,1,1,513
443,34776,16,2,31501,0,1,1,514
443,34776,24,9,31501,0,1,1,515
443,34776,16,2,31501,0,1,1,516
443,34776,24,9,31501,0,1,1,517
443,34776,24,9,31501,0,1,1,518
443,34776,16,2,32768,0,1,1,519
443,34776,16,2,32768,0,1,1,520
443,34776,16,2,32768,0,1,1,521
443,34776,24,9,32768,0,1,1,522
443,34776,16,2,32768,0,1,1,523
443,34776,24,9,32768,0,1,1,524
443,34776,16,2,32508,0,1,1,525
443,34776,16,2,32248,0,1,1,526
443,41342,16,2,32768,0,1,1,527
443,34776,16,2,32083,0,1,1,528
443,34776,16,2,32083,0,1,1,529
443,34776,16,2,32083,0,1,1,530
443,34776,24,9,32083,0,1,1,531
443,34776,16,2,32083,0,1,1,532
443,34776,24,9,32083,0,1,1,533
443,34776,16,2,32083,0,1,1,534
443,34776,16,2,32083,0,1,1,535
443,34776,24,9,31935,0,1,1,536
443,34776,16,2,31935,0,1,1,537
443,34776,16,2,31935,0,1,1,538
443,34776,24,9,31935,0,1,1,539
443,34776,16,2,31900,0,1,1,540
443,34776,24,9,31900,0,1,1,541
443,58384,16,2,32768,0,1,1,542
443,34776,24,9,31900,0,1,1,543
443,58384,16,2,31779,0,1,1,544
443,41342,16,2,31866,0,1,1,545
443,56940,16,2,32565,0,1,1,546
443,47712,16,2,32565,0,1,1,547
443,41334,16,2,32565,0,1,1,548
443,34776,16,2,31639,0,1,1,549
443,34776,16,2,31379,0,1,1,550
443,34776,16,2,32768,0,1,1,551
443,34776,16,2,32498,0,1,1,552
443,34776,16,2,32333,0,1,1,553
443,34776,16,2,32298,0,1,1,554
443,34776,16,2,32298,0,1,1,555
443,34776,16,2,32298,0,1,1,556
443,34776,24,9,32298,0,1,1,557
443,34776,16,2,32298,0,1,1,558
443,34776,24,9,32298,0,1,1,559
443,34776,24,9,32298,0,1,1,560
443,34776,16,2,32298,0,1,1,561
443,34776,24,9,32298,0,1,1,562
443,34776,16,2,32298,0,1,1,563
443,34776,24,9,32298,0,1,1,564
443,34776,16,2,32298,0,1,1,565
443,34776,16,2,32298,0,1,1,566
443,34776,24,9,32298,0,1,1,567
443,34776,16,2,32298,0,1,1,568
443,34776,24,9,32298,0,1,1,569
443,34776,16,2,32298,0,1,1,570
443,34776,16,2,32298,0,1,1,571
443,34776,16,2,32298,0,1,1,572
443,34776,24,9,32298,0,1,1,573
443,34776,16,2,32298,0,1,1,574
443,58384,24,9,31779,0,1,1,575
443,34776,24,9,32298,0,1,1,576
443,34776,16,2,32037,0,1,1,577
443,34776,16,2,31764,0,1,1,578
443,34776,16,2,31503,0,1,1,579
443,34776,16,2,32768,0,1,1,580
443,34776,16,2,32508,0,1,1,581
443,34776,16,2,32238,0,1,1,582
443,34776,16,2,31977,0,1,1,583
443,34776,16,2,31977,0,1,1,584
443,34776,24,9,31977,0,1,1,585
443,34776,16,2,31847,0,1,1,586
443,34776,16,2,31847,0,1,1,587
443,34776,24,9,31586,0,1,1,588
443,34776,16,2,31586,0,1,1,589
443,34776,24,9,31586,0,1,1,590
443,34776,16,2,31586,0,1,1,591
443,34776,16,2,31586,0,1,1,592
443,34776,16,2,31586,0,1,1,593
443,34776,24,9,31586,0,1,1,594
443,34776,16,2,31586,0,1,1,595
443,34776,16,2,31586,0,1,1,596
443,34776,24,9,31586,0,1,1,597
443,34776,16,2,31586,0,1,1,598
443,34776,16,2,31586,0,1,1,599
443,34776,16,2,31586,0,1,1,600
443,34776,24,9,31551,0,1,1,601
443,34776,16,2,31551,0,1,1,602
443,34776,16,2,31551,0,1,1,603
443,34776,16,2,31551,0,1,1,604
443,34776,24,9,31551,0,1,1,605
443,34776,16,2,31551,0,1,1,606
443,34776,16,2,31551,0,1,1,607
443,34776,24,9,31551,0,1,1,608
443,34776,16,2,31551,0,1,1,609
443,34776,24,9,31551,0,1,1,610
443,34776,24,9,31551,0,1,1,611
443,34776,16,2,31551,0,1,1,612
443,34776,24,9,31551,0,1,1,613
443,34776,16,2,31551,0,1,1,614
443,34776,24,9,31551,0,1,1,615
443,34776,16,2,31551,0,1,1,616
443,34776,24,9,31551,0,1,1,617
443,34776,16,2,31551,0,1,1,618
443,34776,24,9,31551,0,1,1,619
443,34776,16,2,31551,0,1,1,620
443,34776,24,9,31551,0,1,1,621
443,34776,16,2,31551,0,1,1,622
443,34776,24,9,31551,0,1,1,623
443,34776,16,2,31551,0,1,1,624
443,34776,24,9,31551,0,1,1,625
443,58384,16,2,32768,0,1,1,626
443,58384,16,2,31880,0,1,1,627
443,41342,24,9,31866,0,1,1,628
443,41342,24,9,31866,0,1,1,629
443,39524,16,2,31680,0,1,1,630
443,48906,16,2,31423,0,1,1,631
443,41342,16,2,31827,0,1,1,632
443,48906,16,2,32768,0,1,1,633
443,34776,16,2,32768,0,1,1,634
443,34776,16,2,32377,0,1,1,635
443,34776,16,2,31987,0,1,1,636
443,34776,16,2,31702,0,1,1,637
443,48906,24,9,32768,0,1,1,638
443,48906,24,9,32768,0,1,1,639
443,39524,24,9,31680,0,1,1,640
443,39524,24,9,31680,0,1,1,641
443,34776,16,2,31702,0,1,1,642
443,34776,16,2,31702,0,1,1,643
443,34776,16,2,31702,0,1,1,644
443,34776,24,9,31702,0,1,1,645
443,34776,16,2,31702,0,1,1,646
443,34776,16,2,31702,0,1,1,647
443,34776,16,2,31702,0,1,1,648
443,34776,24,9,31702,0,1,1,649
443,34776,16,2,31702,0,1,1,650
443,34776,16,2,31702,0,1,1,651
443,34776,16,2,31702,0,1,1,652
443,34776,24,9,31702,0,1,1,653
443,34776,16,2,31702,0,1,1,654
443,34776,16,2,31702,0,1,1,655
443,34776,16,2,31702,0,1,1,656
443,34776,24,9,31702,0,1,1,657
443,34776,16,2,31702,0,1,1,658
443,34776,16,2,31702,0,1,1,659
443,34776,16,2,31702,0,1,1,660
443,34776,24,9,31702,0,1,1,661
443,34776,16,2,31441,0,1,1,662
443,34776,16,2,31441,0,1,1,663
443,34776,16,2,31441,0,1,1,664
443,34776,16,2,31441,0,1,1,665
443,34776,24,9,31441,0,1,1,666
443,34776,16,2,31441,0,1,1,667
443,34776,16,2,31441,0,1,1,668
443,34776,16,2,31441,0,1,1,669
443,34776,16,2,31441,0,1,1,670
443,34776,16,2,31441,0,1,1,671
443,34776,16,2,31441,0,1,1,672
443,34776,16,2,31441,0,1,1,673
443,34776,24,9,31441,0,1,1,674
443,34776,16,2,31441,0,1,1,675
443,34776,16,2,31441,0,1,1,676
443,34776,16,2,31441,0,1,1,677
443,34776,24,9,31441,0,1,1,678
443,34776,16,2,31311,0,1,1,679
443,34776,16,2,31311,0,1,1,680
443,34776,16,2,31311,0,1,1,681
443,34776,24,9,31311,0,1,1,682
443,34776,16,2,32768,0,1,1,683
443,34776,16,2,32768,0,1,1,684
443,34776,16,2,32768,0,1,1,685
443,34776,24,9,32768,0,1,1,686
443,34776,16,2,32768,0,1,1,687
443,34776,24,9,32638,0,1,1,688
443,34776,16,2,32377,0,1,1,689
443,34776,24,9,32247,0,1,1,690
443,34776,16,2,32247,0,1,1,691
