tcp.srcport,tcp.dstport,tcp.flags,tcp.flags_numeric,tcp.window_size_value,type_f,type_n,series_id,instance_id
3986,42150,20,7,0,0,1,1,1524
42150,9100,2,1,1024,0,1,1,1525
42150,465,2,1,1024,0,1,1,1526
42150,5357,2,1,1024,0,1,1,1527
1029,42150,20,7,0,0,1,1,1528
4899,42150,20,7,0,0,1,1,1529
631,42150,20,7,0,0,1,1,1530
543,42150,20,7,0,0,1,1,1531
427,42150,20,7,0,0,1,1,1532
37,42150,20,7,0,0,1,1,1533
9999,42150,20,7,0,0,1,1,1534
2000,42150,20,7,0,0,1,1,1535
26,42150,20,7,0,0,1,1,1536
88,42150,20,7,0,0,1,1,1537
1433,42150,20,7,0,0,1,1,1538
1026,42150,20,7,0,0,1,1,1539
79,42150,20,7,0,0,1,1,1540
5051,42150,20,7,0,0,1,1,1541
1027,42150,20,7,0,0,1,1,1542
9100,42150,20,7,0,0,1,1,1543
465,42150,20,7,0,0,1,1,1544
5357,42150,20,7,0,0,1,1,1545
42150,548,2,1,1024,0,1,1,1546
42150,2717,2,1,1024,0,1,1,1547
42150,513,2,1,1024,0,1,1,1548
42150,49156,2,1,1024,0,1,1,1549
42150,49154,2,1,1024,0,1,1,1550
42150,6646,2,1,1024,0,1,1,1551
548,42150,20,7,0,0,1,1,1552
42150,10000,2,1,1024,0,1,1,1553
42150,5060,2,1,1024,0,1,1,1554
42150,7,2,1,1024,0,1,1,1555
2717,42150,20,7,0,0,1,1,1556
42150,990,2,1,1024,0,1,1,1557
42150,9,2,1,1024,0,1,1,1558
42150,5000,2,1,1024,0,1,1,1559
42150,1110,2,1,1024,0,1,1,1560
513,42150,20,7,0,0,1,1,1561
42150,7070,2,1,1024,0,1,1,1562
42150,8008,2,1,1024,0,1,1,1563
49156,42150,20,7,0,0,1,1,1564
49154,42150,20,7,0,0,1,1,1565
6646,42150,20,7,0,0,1,1,1566
42150,49152,2,1,1024,0,1,1,1567
42150,6000,2,1,1024,0,1,1,1568
42150,1900,2,1,1024,0,1,1,1569
10000,42150,20,7,0,0,1,1,1570
5060,42150,20,7,0,0,1,1,1571
7,42150,20,7,0,0,1,1,1572
990,42150,20,7,0,0,1,1,1573
9,42150,20,7,0,0,1,1,1574
42150,32768,2,1,1024,0,1,1,1575
42150,2001,2,1,1024,0,1,1,1576
42150,5666,2,1,1024,0,1,1,1577
5000,42150,20,7,0,0,1,1,1578
1110,42150,20,7,0,0,1,1,1579
7070,42150,20,7,0,0,1,1,1580
42150,13,2,1,1024,0,1,1,1581
42150,8000,2,1,1024,0,1,1,1582
42150,8443,2,1,1024,0,1,1,1583
42150,544,2,1,1024,0,1,1,1584
8008,42150,20,7,0,0,1,1,1585
49152,42150,20,7,0,0,1,1,1586
6000,42150,20,7,0,0,1,1,1587
42150,5190,2,1,1024,0,1,1,1588
42150,389,2,1,1024,0,1,1,1589
42150,1028,2,1,1024,0,1,1,1590
42150,49153,2,1,1024,0,1,1,1591
1900,42150,20,7,0,0,1,1,1592
32768,42150,20,7,0,0,1,1,1593
2001,42150,20,7,0,0,1,1,1594
5666,42150,20,7,0,0,1,1,1595
42150,5432,2,1,1024,0,1,1,1596
13,42150,20,7,0,0,1,1,1597
8000,42150,20,7,0,0,1,1,1598
8443,42150,20,7,0,0,1,1,1599
544,42150,20,7,0,0,1,1,1600
5190,42150,20,7,0,0,1,1,1601
389,42150,20,7,0,0,1,1,1602
1028,42150,20,7,0,0,1,1,1603
49153,42150,20,7,0,0,1,1,1604
5432,42150,20,7,0,0,1,1,1605
52600,7,2,1,31337,1,0,1,1606
7,52600,20,7,0,0,1,1,1607
52601,7,16,2,32768,1,0,1,1608
7,52601,4,6,0,0,1,1,1609
52602,7,41,10,65535,1,0,1,1610
7,52602,20,7,0,0,1,1,1611
52856,7,2,1,31337,1,0,1,1612
7,52856,20,7,0,0,1,1,1613
52857,7,16,2,32768,1,0,1,1614
7,52857,4,6,0,0,1,1,1615
52858,7,41,10,65535,1,0,1,1616
7,52858,20,7,0,0,1,1,1617
37058,445,2,1,1024,0,1,1,1618
37058,23,2,1,1024,0,1,1,1619
37058,199,2,1,1024,0,1,1,1620
37058,1720,2,1,1024,0,1,1,1621
37058,3306,2,1,1024,0,1,1,1622
37058,139,2,1,1024,0,1,1,1623
37058,111,2,1,1024,0,1,1,1624
37058,8080,2,1,1024,0,1,1,1625
445,37058,20,7,0,0,1,1,1626
37058,587,2,1,1024,0,1,1,1627
37058,143,2,1,1024,0,1,1,1628
23,37058,20,7,0,0,1,1,1629
199,37058,20,7,0,0,1,1,1630
1720,37058,20,7,0,0,1,1,1631
3306,37058,20,7,0,0,1,1,1632
139,37058,20,7,0,0,1,1,1633
111,37058,20,7,0,0,1,1,1634
8080,37058,20,7,0,0,1,1,1635
587,37058,20,7,0,0,1,1,1636
143,37058,20,7,0,0,1,1,1637
37058,993,2,1,1024,0,1,1,1638
37058,995,2,1,1024,0,1,1,1639
37058,25,2,1,1024,0,1,1,1640
37058,113,2,1,1024,0,1,1,1641
37058,554,2,1,1024,0,1,1,1642
37058,22,2,1,1024,0,1,1,1643
37058,21,2,1,1024,0,1,1,1644
37058,1025,2,1,1024,0,1,1,1645
37058,443,2,1,1024,0,1,1,1646
37058,135,2,1,1024,0,1,1,1647
993,37058,20,7,0,0,1,1,1648
995,37058,20,7,0,0,1,1,1649
25,37058,20,7,0,0,1,1,1650
37058,80,2,1,1024,0,1,1,1651
37058,53,2,1,1024,0,1,1,1652
37058,8888,2,1,1024,0,1,1,1653
37058,3389,2,1,1024,0,1,1,1654
113,37058,20,7,0,0,1,1,1655
554,37058,20,7,0,0,1,1,1656
22,37058,20,7,0,0,1,1,1657
21,37058,20,7,0,0,1,1,1658
37058,1723,2,1,1024,0,1,1,1659
37058,110,2,1,1024,0,1,1,1660
37058,5900,2,1,1024,0,1,1,1661
37058,79,2,1,1024,0,1,1,1662
1025,37058,20,7,0,0,1,1,1663
443,37058,20,7,0,0,1,1,1664
37058,3000,2,1,1024,0,1,1,1665
37058,119,2,1,1024,0,1,1,1666
135,37058,20,7,0,0,1,1,1667
80,37058,20,7,0,0,1,1,1668
53,37058,20,7,0,0,1,1,1669
8888,37058,20,7,0,0,1,1,1670
3389,37058,20,7,0,0,1,1,1671
1723,37058,20,7,0,0,1,1,1672
110,37058,20,7,0,0,1,1,1673
5900,37058,20,7,0,0,1,1,1674
79,37058,20,7,0,0,1,1,1675
3000,37058,20,7,0,0,1,1,1676
119,37058,20,7,0,0,1,1,1677
37058,389,2,1,1024,0,1,1,1678
37058,8443,2,1,1024,0,1,1,1679
37058,5666,2,1,1024,0,1,1,1680
37058,5800,2,1,1024,0,1,1,1681
37058,5190,2,1,1024,0,1,1,1682
389,37058,20,7,0,0,1,1,1683
37058,990,2,1,1024,0,1,1,1684
37058,1900,2,1,1024,0,1,1,1685
37058,10000,2,1,1024,0,1,1,1686
37058,2000,2,1,1024,0,1,1,1687
37058,8000,2,1,1024,0,1,1,1688
8443,37058,20,7,0,0,1,1,1689
5666,37058,20,7,0,0,1,1,1690
37058,2717,2,1,1024,0,1,1,1691
37058,427,2,1,1024,0,1,1,1692
37058,2049,2,1,1024,0,1,1,1693
5800,37058,20,7,0,0,1,1,1694
5190,37058,20,7,0,0,1,1,1695
990,37058,20,7,0,0,1,1,1696
1900,37058,20,7,0,0,1,1,1697
37058,873,2,1,1024,0,1,1,1698
37058,49153,2,1,1024,0,1,1,1699
37058,37,2,1,1024,0,1,1,1700
37058,4899,2,1,1024,0,1,1,1701
10000,37058,20,7,0,0,1,1,1702
37058,2121,2,1,1024,0,1,1,1703
37058,7070,2,1,1024,0,1,1,1704
37058,5051,2,1,1024,0,1,1,1705
2000,37058,20,7,0,0,1,1,1706
37058,514,2,1,1024,0,1,1,1707
8000,37058,20,7,0,0,1,1,1708
2717,37058,20,7,0,0,1,1,1709
427,37058,20,7,0,0,1,1,1710
37058,9999,2,1,1024,0,1,1,1711
37058,49155,2,1,1024,0,1,1,1712
37058,8009,2,1,1024,0,1,1,1713
2049,37058,20,7,0,0,1,1,1714
873,37058,20,7,0,0,1,1,1715
49153,37058,20,7,0,0,1,1,1716
37058,6646,2,1,1024,0,1,1,1717
37058,3128,2,1,1024,0,1,1,1718
37058,2001,2,1,1024,0,1,1,1719
37058,1028,2,1,1024,0,1,1,1720
37,37058,20,7,0,0,1,1,1721
4899,37058,20,7,0,0,1,1,1722
2121,37058,20,7,0,0,1,1,1723
37058,26,2,1,1024,0,1,1,1724
37058,81,2,1,1024,0,1,1,1725
37058,179,2,1,1024,0,1,1,1726
7070,37058,20,7,0,0,1,1,1727
5051,37058,20,7,0,0,1,1,1728
514,37058,20,7,0,0,1,1,1729
9999,37058,20,7,0,0,1,1,1730
37058,144,2,1,1024,0,1,1,1731
37058,88,2,1,1024,0,1,1,1732
37058,49157,2,1,1024,0,1,1,1733
37058,1110,2,1,1024,0,1,1,1734
49155,37058,20,7,0,0,1,1,1735
8009,37058,20,7,0,0,1,1,1736
6646,37058,20,7,0,0,1,1,1737
3128,37058,20,7,0,0,1,1,1738
2001,37058,20,7,0,0,1,1,1739
37058,106,2,1,1024,0,1,1,1740
37058,9100,2,1,1024,0,1,1,1741
37058,513,2,1,1024,0,1,1,1742
37058,5101,2,1,1024,0,1,1,1743
1028,37058,20,7,0,0,1,1,1744
26,37058,20,7,0,0,1,1,1745
81,37058,20,7,0,0,1,1,1746
179,37058,20,7,0,0,1,1,1747
37058,1027,2,1,1024,0,1,1,1748
144,37058,20,7,0,0,1,1,1749
88,37058,20,7,0,0,1,1,1750
49157,37058,20,7,0,0,1,1,1751
1110,37058,20,7,0,0,1,1,1752
106,37058,20,7,0,0,1,1,1753
9100,37058,20,7,0,0,1,1,1754
513,37058,20,7,0,0,1,1,1755
5101,37058,20,7,0,0,1,1,1756
1027,37058,20,7,0,0,1,1,1757
37058,5631,2,1,1024,0,1,1,1758
37058,631,2,1,1024,0,1,1,1759
37058,49156,2,1,1024,0,1,1,1760
37058,1755,2,1,1024,0,1,1,1761
37058,7,2,1,1024,0,1,1,1762
5631,37058,20,7,0,0,1,1,1763
631,37058,20,7,0,0,1,1,1764
49156,37058,20,7,0,0,1,1,1765
37058,5060,2,1,1024,0,1,1,1766
37058,465,2,1,1024,0,1,1,1767
37058,1026,2,1,1024,0,1,1,1768
37058,13,2,1,1024,0,1,1,1769
37058,8008,2,1,1024,0,1,1,1770
37058,646,2,1,1024,0,1,1,1771
5060,37058,20,7,0,0,1,1,1772
37058,8081,2,1,1024,0,1,1,1773
37058,5432,2,1,1024,0,1,1,1774
37058,544,2,1,1024,0,1,1,1775
8008,37058,20,7,0,0,1,1,1776
37058,6000,2,1,1024,0,1,1,1777
515,37058,20,7,0,0,1,1,1778
444,37058,20,7,0,0,1,1,1779
543,37058,20,7,0,0,1,1,1780
32768,37058,20,7,0,0,1,1,1781
33990,7,2,1,31337,1,0,1,1782
7,33990,20,7,0,0,1,1,1783
33991,7,16,2,32768,1,0,1,1784
7,33991,4,6,0,0,1,1,1785
33992,7,41,10,65535,1,0,1,1786
7,33992,20,7,0,0,1,1,1787
34246,7,2,1,31337,1,0,1,1788
7,34246,20,7,0,0,1,1,1789
34247,7,16,2,32768,1,0,1,1790
7,34247,4,6,0,0,1,1,1791
34248,7,41,10,65535,1,0,1,1792
7,34248,20,7,0,0,1,1,1793
53497,53,2,1,1024,0,1,1,1794
53497,995,2,1,1024,0,1,1,1795
53,53497,20,7,0,0,1,1,1796
53497,113,2,1,1024,0,1,1,1797
53497,1723,2,1,1024,0,1,1,1798
995,53497,20,7,0,0,1,1,1799
113,53497,20,7,0,0,1,1,1800
53497,8888,2,1,1024,0,1,1,1801
1723,53497,20,7,0,0,1,1,1802
8888,53497,20,7,0,0,1,1,1803
53497,445,2,1,1024,0,1,1,1804
445,53497,20,7,0,0,1,1,1805
53497,993,2,1,1024,0,1,1,1806
53497,443,2,1,1024,0,1,1,1807
993,53497,20,7,0,0,1,1,1808
53497,23,2,1,1024,0,1,1,1809
443,53497,20,7,0,0,1,1,1810
53497,1720,2,1,1024,0,1,1,1811
23,53497,20,7,0,0,1,1,1812
1720,53497,20,7,0,0,1,1,1813
53497,5900,2,1,1024,0,1,1,1814
5900,53497,20,7,0,0,1,1,1815
53497,199,2,1,1024,0,1,1,1816
199,53497,20,7,0,0,1,1,1817
53497,139,2,1,1024,0,1,1,1818
53497,135,2,1,1024,0,1,1,1819
139,53497,20,7,0,0,1,1,1820
53497,3306,2,1,1024,0,1,1,1821
135,53497,20,7,0,0,1,1,1822
53497,587,2,1,1024,0,1,1,1823
3306,53497,20,7,0,0,1,1,1824
587,53497,20,7,0,0,1,1,1825
53497,3389,2,1,1024,0,1,1,1826
53497,1025,2,1,1024,0,1,1,1827
3389,53497,20,7,0,0,1,1,1828
53497,25,2,1,1024,0,1,1,1829
1025,53497,20,7,0,0,1,1,1830
53497,110,2,1,1024,0,1,1,1831
25,53497,20,7,0,0,1,1,1832
53497,80,2,1,1024,0,1,1,1833
110,53497,20,7,0,0,1,1,1834
53497,554,2,1,1024,0,1,1,1835
80,53497,20,7,0,0,1,1,1836
53497,22,2,1,1024,0,1,1,1837
554,53497,20,7,0,0,1,1,1838
22,53497,20,7,0,0,1,1,1839
53497,143,2,1,1024,0,1,1,1840
53497,21,2,1,1024,0,1,1,1841
143,53497,20,7,0,0,1,1,1842
53497,111,2,1,1024,0,1,1,1843
21,53497,20,7,0,0,1,1,1844
53497,8080,2,1,1024,0,1,1,1845
111,53497,20,7,0,0,1,1,1846
53497,8008,2,1,1024,0,1,1,1847
8080,53497,20,7,0,0,1,1,1848
53497,9999,2,1,1024,0,1,1,1849
8008,53497,20,7,0,0,1,1,1850
9999,53497,20,7,0,0,1,1,1851
53497,646,2,1,1024,0,1,1,1852
646,53497,20,7,0,0,1,1,1853
53497,49155,2,1,1024,0,1,1,1854
49155,53497,20,7,0,0,1,1,1855
53497,1755,2,1,1024,0,1,1,1856
53497,3000,2,1,1024,0,1,1,1857
1755,53497,20,7,0,0,1,1,1858
53497,26,2,1,1024,0,1,1,1859
3000,53497,20,7,0,0,1,1,1860
53497,5631,2,1,1024,0,1,1,1861
26,53497,20,7,0,0,1,1,1862
53497,1028,2,1,1024,0,1,1,1863
5631,53497,20,7,0,0,1,1,1864
53497,8443,2,1,1024,0,1,1,1865
1028,53497,20,7,0,0,1,1,1866
8443,53497,20,7,0,0,1,1,1867
53497,106,2,1,1024,0,1,1,1868
53497,427,2,1,1024,0,1,1,1869
106,53497,20,7,0,0,1,1,1870
53497,8081,2,1,1024,0,1,1,1871
427,53497,20,7,0,0,1,1,1872
53497,1433,2,1,1024,0,1,1,1873
8081,53497,20,7,0,0,1,1,1874
53497,4899,2,1,1024,0,1,1,1875
1433,53497,20,7,0,0,1,1,1876
53497,6000,2,1,1024,0,1,1,1877
4899,53497,20,7,0,0,1,1,1878
53497,3128,2,1,1024,0,1,1,1879
6000,53497,20,7,0,0,1,1,1880
53497,1110,2,1,1024,0,1,1,1881
3128,53497,20,7,0,0,1,1,1882
53497,513,2,1,1024,0,1,1,1883
1110,53497,20,7,0,0,1,1,1884
53497,5101,2,1,1024,0,1,1,1885
513,53497,20,7,0,0,1,1,1886
53497,144,2,1,1024,0,1,1,1887
5101,53497,20,7,0,0,1,1,1888
53497,1900,2,1,1024,0,1,1,1889
144,53497,20,7,0,0,1,1,1890
53497,79,2,1,1024,0,1,1,1891
1900,53497,20,7,0,0,1,1,1892
53497,515,2,1,1024,0,1,1,1893
79,53497,20,7,0,0,1,1,1894
53497,5009,2,1,1024,0,1,1,1895
515,53497,20,7,0,0,1,1,1896
53497,543,2,1,1024,0,1,1,1897
5009,53497,20,7,0,0,1,1,1898
53497,990,2,1,1024,0,1,1,1899
543,53497,20,7,0,0,1,1,1900
990,53497,20,7,0,0,1,1,1901
53497,119,2,1,1024,0,1,1,1902
53497,5051,2,1,1024,0,1,1,1903
119,53497,20,7,0,0,1,1,1904
53497,5357,2,1,1024,0,1,1,1905
5051,53497,20,7,0,0,1,1,1906
5357,53497,20,7,0,0,1,1,1907
53497,49157,2,1,1024,0,1,1,1908
49157,53497,20,7,0,0,1,1,1909
53497,8009,2,1,1024,0,1,1,1910
8009,53497,20,7,0,0,1,1,1911
53497,2121,2,1,1024,0,1,1,1912
2121,53497,20,7,0,0,1,1,1913
53497,2001,2,1,1024,0,1,1,1914
53497,9100,2,1,1024,0,1,1,1915
2001,53497,20,7,0,0,1,1,1916
53497,2049,2,1,1024,0,1,1,1917
9100,53497,20,7,0,0,1,1,1918
53497,9,2,1,1024,0,1,1,1919
2049,53497,20,7,0,0,1,1,1920
53497,5060,2,1,1024,0,1,1,1921
9,53497,20,7,0,0,1,1,1922
53497,32768,2,1,1024,0,1,1,1923
5060,53497,20,7,0,0,1,1,1924
53497,2717,2,1,1024,0,1,1,1925
32768,53497,20,7,0,0,1,1,1926
53497,49152,2,1,1024,0,1,1,1927
2717,53497,20,7,0,0,1,1,1928
53497,5432,2,1,1024,0,1,1,1929
49152,53497,20,7,0,0,1,1,1930
53497,5190,2,1,1024,0,1,1,1931
5432,53497,20,7,0,0,1,1,1932
5190,53497,20,7,0,0,1,1,1933
53497,6001,2,1,1024,0,1,1,1934
53497,49153,2,1,1024,0,1,1,1935
6001,53497,20,7,0,0,1,1,1936
53497,5000,2,1,1024,0,1,1,1937
49153,53497,20,7,0,0,1,1,1938
53497,7,2,1,1024,0,1,1,1939
5000,53497,20,7,0,0,1,1,1940
7,53497,20,7,0,0,1,1,1941
53497,37,2,1,1024,0,1,1,1942
37,53497,20,7,0,0,1,1,1943
53497,179,2,1,1024,0,1,1,1944
179,53497,20,7,0,0,1,1,1945
53497,88,2,1,1024,0,1,1,1946
88,53497,20,7,0,0,1,1,1947
53497,1027,2,1,1024,0,1,1,1948
1027,53497,20,7,0,0,1,1,1949
53497,13,2,1,1024,0,1,1,1950
53497,7070,2,1,1024,0,1,1,1951
13,53497,20,7,0,0,1,1,1952
53497,1026,2,1,1024,0,1,1,1953
7070,53497,20,7,0,0,1,1,1954
53497,548,2,1,1024,0,1,1,1955
1026,53497,20,7,0,0,1,1,1956
548,53497,20,7,0,0,1,1,1957
53497,8000,2,1,1024,0,1,1,1958
53497,389,2,1,1024,0,1,1,1959
8000,53497,20,7,0,0,1,1,1960
53497,514,2,1,1024,0,1,1,1961
389,53497,20,7,0,0,1,1,1962
53497,10000,2,1,1024,0,1,1,1963
514,53497,20,7,0,0,1,1,1964
10000,53497,20,7,0,0,1,1,1965
53497,49156,2,1,1024,0,1,1,1966
53497,49154,2,1,1024,0,1,1,1967
49156,53497,20,7,0,0,1,1,1968
49154,53497,20,7,0,0,1,1,1969
53497,465,2,1,1024,0,1,1,1970
53497,1029,2,1,1024,0,1,1,1971
465,53497,20,7,0,0,1,1,1972
53497,873,2,1,1024,0,1,1,1973
1029,53497,20,7,0,0,1,1,1974
53497,6646,2,1,1024,0,1,1,1975
873,53497,20,7,0,0,1,1,1976
53497,444,2,1,1024,0,1,1,1977
6646,53497,20,7,0,0,1,1,1978
53497,81,2,1,1024,0,1,1,1979
444,53497,20,7,0,0,1,1,1980
53497,5800,2,1,1024,0,1,1,1981
81,53497,20,7,0,0,1,1,1982
5800,53497,20,7,0,0,1,1,1983
53497,631,2,1,1024,0,1,1,1984
53497,2000,2,1,1024,0,1,1,1985
631,53497,20,7,0,0,1,1,1986
53497,5666,2,1,1024,0,1,1,1987
2000,53497,20,7,0,0,1,1,1988
5666,53497,20,7,0,0,1,1,1989
53497,3986,2,1,1024,0,1,1,1990
53497,544,2,1,1024,0,1,1,1991
3986,53497,20,7,0,0,1,1,1992
544,53497,20,7,0,0,1,1,1993
49966,7,2,1,31337,1,0,1,1994
7,49966,20,7,0,0,1,1,1995
49967,7,16,2,32768,1,0,1,1996
7,49967,4,6,0,0,1,1,1997
49968,7,41,10,65535,1,0,1,1998
7,49968,20,7,0,0,1,1,1999
50222,7,2,1,31337,1,0,1,2000
7,50222,20,7,0,0,1,1,2001
50223,7,16,2,32768,1,0,1,2002
7,50223,4,6,0,0,1,1,2003
50224,7,41,10,65535,1,0,1,2004
7,50224,20,7,0,0,1,1,2005
61995,21,2,1,1024,0,1,1,2006
61995,110,2,1,1024,0,1,1,2007
61995,445,2,1,1024,0,1,1,2008
61995,5900,2,1,1024,0,1,1,2009
61995,3306,2,1,1024,0,1,1,2010
61995,554,2,1,1024,0,1,1,2011
61995,1723,2,1,1024,0,1,1,2012
21,61995,20,7,0,0,1,1,2013
110,61995,20,7,0,0,1,1,2014
61995,1025,2,1,1024,0,1,1,2015
61995,8080,2,1,1024,0,1,1,2016
61995,199,2,1,1024,0,1,1,2017
445,61995,20,7,0,0,1,1,2018
5900,61995,20,7,0,0,1,1,2019
3306,61995,20,7,0,0,1,1,2020
554,61995,20,7,0,0,1,1,2021
1723,61995,20,7,0,0,1,1,2022
1025,61995,20,7,0,0,1,1,2023
8080,61995,20,7,0,0,1,1,2024
199,61995,20,7,0,0,1,1,2025
61995,80,2,1,1024,0,1,1,2026
61995,113,2,1,1024,0,1,1,2027
61995,993,2,1,1024,0,1,1,2028
61995,587,2,1,1024,0,1,1,2029
61995,443,2,1,1024,0,1,1,2030
61995,995,2,1,1024,0,1,1,2031
80,61995,20,7,0,0,1,1,2032
61995,8888,2,1,1024,0,1,1,2033
113,61995,20,7,0,0,1,1,2034
993,61995,20,7,0,0,1,1,2035
61995,3389,2,1,1024,0,1,1,2036
61995,143,2,1,1024,0,1,1,2037
61995,111,2,1,1024,0,1,1,2038
587,61995,20,7,0,0,1,1,2039
443,61995,20,7,0,0,1,1,2040
61995,23,2,1,1024,0,1,1,2041
61995,53,2,1,1024,0,1,1,2042
61995,135,2,1,1024,0,1,1,2043
61995,139,2,1,1024,0,1,1,2044
995,61995,20,7,0,0,1,1,2045
61995,22,2,1,1024,0,1,1,2046
61995,1720,2,1,1024,0,1,1,2047
61995,25,2,1,1024,0,1,1,2048
8888,61995,20,7,0,0,1,1,2049
3389,61995,20,7,0,0,1,1,2050
143,61995,20,7,0,0,1,1,2051
111,61995,20,7,0,0,1,1,2052
61995,5051,2,1,1024,0,1,1,2053
61995,631,2,1,1024,0,1,1,2054
61995,81,2,1,1024,0,1,1,2055
23,61995,20,7,0,0,1,1,2056
53,61995,20,7,0,0,1,1,2057
135,61995,20,7,0,0,1,1,2058
139,61995,20,7,0,0,1,1,2059
22,61995,20,7,0,0,1,1,2060
1720,61995,20,7,0,0,1,1,2061
25,61995,20,7,0,0,1,1,2062
5051,61995,20,7,0,0,1,1,2063
631,61995,20,7,0,0,1,1,2064
81,61995,20,7,0,0,1,1,2065
61995,79,2,1,1024,0,1,1,2066
61995,3986,2,1,1024,0,1,1,2067
61995,1026,2,1,1024,0,1,1,2068
61995,2001,2,1,1024,0,1,1,2069
61995,873,2,1,1024,0,1,1,2070
61995,3000,2,1,1024,0,1,1,2071
61995,5357,2,1,1024,0,1,1,2072
79,61995,20,7,0,0,1,1,2073
3986,61995,20,7,0,0,1,1,2074
1026,61995,20,7,0,0,1,1,2075
61995,515,2,1,1024,0,1,1,2076
61995,179,2,1,1024,0,1,1,2077
61995,10000,2,1,1024,0,1,1,2078
61995,427,2,1,1024,0,1,1,2079
61995,5009,2,1,1024,0,1,1,2080
61995,3128,2,1,1024,0,1,1,2081
61995,1110,2,1,1024,0,1,1,2082
61995,88,2,1,1024,0,1,1,2083
2001,61995,20,7,0,0,1,1,2084
873,61995,20,7,0,0,1,1,2085
3000,61995,20,7,0,0,1,1,2086
61995,465,2,1,1024,0,1,1,2087
61995,513,2,1,1024,0,1,1,2088
61995,4899,2,1,1024,0,1,1,2089
61995,1028,2,1,1024,0,1,1,2090
61995,106,2,1,1024,0,1,1,2091
5357,61995,20,7,0,0,1,1,2092
515,61995,20,7,0,0,1,1,2093
179,61995,20,7,0,0,1,1,2094
10000,61995,20,7,0,0,1,1,2095
61995,119,2,1,1024,0,1,1,2096
61995,2121,2,1,1024,0,1,1,2097
61995,389,2,1,1024,0,1,1,2098
61995,9,2,1,1024,0,1,1,2099
427,61995,20,7,0,0,1,1,2100
61995,543,2,1,1024,0,1,1,2101
61995,9100,2,1,1024,0,1,1,2102
61995,5432,2,1,1024,0,1,1,2103
5009,61995,20,7,0,0,1,1,2104
3128,61995,20,7,0,0,1,1,2105
1110,61995,20,7,0,0,1,1,2106
61995,49152,2,1,1024,0,1,1,2107
88,61995,20,7,0,0,1,1,2108
465,61995,20,7,0,0,1,1,2109
61995,6000,2,1,1024,0,1,1,2110
513,61995,20,7,0,0,1,1,2111
4899,61995,20,7,0,0,1,1,2112
1028,61995,20,7,0,0,1,1,2113
106,61995,20,7,0,0,1,1,2114
119,61995,20,7,0,0,1,1,2115
61995,2717,2,1,1024,0,1,1,2116
61995,8081,2,1,1024,0,1,1,2117
61995,8009,2,1,1024,0,1,1,2118
61995,2049,2,1,1024,0,1,1,2119
2121,61995,20,7,0,0,1,1,2120
389,61995,20,7,0,0,1,1,2121
9,61995,20,7,0,0,1,1,2122
543,61995,20,7,0,0,1,1,2123
9100,61995,20,7,0,0,1,1,2124
61995,49157,2,1,1024,0,1,1,2125
61995,5666,2,1,1024,0,1,1,2126
61995,7,2,1,1024,0,1,1,2127
61995,2000,2,1,1024,0,1,1,2128
61995,49153,2,1,1024,0,1,1,2129
61995,8000,2,1,1024,0,1,1,2130
61995,548,2,1,1024,0,1,1,2131
1755,61995,20,7,0,0,1,1,2132
61995,5190,2,1,1024,0,1,1,2133
61995,7070,2,1,1024,0,1,1,2134
61995,13,2,1,1024,0,1,1,2135
61995,49156,2,1,1024,0,1,1,2136
61995,6001,2,1,1024,0,1,1,2137
61995,26,2,1,1024,0,1,1,2138
5800,61995,20,7,0,0,1,1,2139
7070,61995,20,7,0,0,1,1,2140
1900,61995,20,7,0,0,1,1,2141
13,61995,20,7,0,0,1,1,2142
49156,61995,20,7,0,0,1,1,2143
6001,61995,20,7,0,0,1,1,2144
26,61995,20,7,0,0,1,1,2145
59972,7,2,1,31337,1,0,1,2146
7,59972,20,7,0,0,1,1,2147
59973,7,16,2,32768,1,0,1,2148
7,59973,4,6,0,0,1,1,2149
59974,7,41,10,65535,1,0,1,2150
7,59974,20,7,0,0,1,1,2151
60228,7,2,1,31337,1,0,1,2152
7,60228,20,7,0,0,1,1,2153
60229,7,16,2,32768,1,0,1,2154
7,60229,4,6,0,0,1,1,2155
60230,7,41,10,65535,1,0,1,2156
7,60230,20,7,0,0,1,1,2157
40546,80,2,1,1024,0,1,1,2158
40546,22,2,1,1024,0,1,1,2159
40546,993,2,1,1024,0,1,1,2160
40546,445,2,1,1024,0,1,1,2161
40546,554,2,1,1024,0,1,1,2162
40546,23,2,1,1024,0,1,1,2163
40546,139,2,1,1024,0,1,1,2164
40546,1723,2,1,1024,0,1,1,2165
40546,443,2,1,1024,0,1,1,2166
40546,21,2,1,1024,0,1,1,2167
80,40546,20,7,0,0,1,1,2168
22,40546,20,7,0,0,1,1,2169
993,40546,20,7,0,0,1,1,2170
445,40546,20,7,0,0,1,1,2171
554,40546,20,7,0,0,1,1,2172
23,40546,20,7,0,0,1,1,2173
139,40546,20,7,0,0,1,1,2174
1723,40546,20,7,0,0,1,1,2175
443,40546,20,7,0,0,1,1,2176
21,40546,20,7,0,0,1,1,2177
40546,3389,2,1,1024,0,1,1,2178
40546,199,2,1,1024,0,1,1,2179
40546,113,2,1,1024,0,1,1,2180
40546,1720,2,1,1024,0,1,1,2181
40546,135,2,1,1024,0,1,1,2182
40546,8888,2,1,1024,0,1,1,2183
40546,8080,2,1,1024,0,1,1,2184
40546,1025,2,1,1024,0,1,1,2185
3389,40546,20,7,0,0,1,1,2186
